user_id,events_count,unique_active_days,first_event_ts,last_event_ts,support_contacts_count,error_event_count,events_last_30d
9330-IJWIO,32,31,2023-04-19 18:50:54,2024-10-24 02:32:25,0,1,9
9330-VOFSZ,36,36,2023-01-26 15:04:06,2024-11-05 17:05:52,1,3,15
9332-GYWLO,36,35,2023-02-16 22:17:19,2024-11-16 00:37:48,1,3,11
9334-GWGOW,35,34,2023-02-19 15:42:26,2024-07-21 11:20:07,0,1,8
9337-SRRNI,62,56,2023-01-08 19:38:59,2024-10-18 19:16:06,1,4,25
9339-FIIJL,53,49,2023-03-05 12:31:25,2024-10-13 11:07:48,1,0,17
9342-VNIMQ,55,53,2023-01-12 12:29:32,2024-11-27 15:44:29,0,2,13
9347-AERRL,38,34,2023-03-07 13:25:29,2024-10-30 16:03:15,0,0,8
9348-ROUAI,45,42,2023-01-21 14:58:12,2024-09-11 09:31:21,1,1,16
9348-YVOMK,28,26,2023-02-05 04:41:57,2024-10-07 15:25:00,0,0,8
9350-VLHMB,58,56,2023-02-04 16:20:02,2024-10-10 04:27:15,1,1,16
9350-ZXYJC,69,63,2023-01-28 21:11:41,2024-11-04 12:09:34,4,0,24
9351-HXDMR,29,28,2023-01-27 01:42:46,2024-10-18 23:20:26,1,2,9
9351-LZYGF,24,23,2023-04-18 20:19:45,2024-05-09 12:32:20,0,1,7
9355-NPPFS,26,26,2023-02-12 02:51:49,2024-06-26 19:16:30,0,1,6
9356-AXGMP,28,28,2023-03-10 23:53:09,2024-09-10 20:24:09,1,2,11
9357-UJRUN,58,56,2023-01-15 21:38:42,2024-10-30 15:38:28,0,3,17
9359-JANWS,60,56,2023-01-15 14:43:52,2024-09-24 10:35:28,4,2,13
9359-UGBTK,62,61,2023-02-02 02:35:32,2024-10-25 02:35:13,1,5,25
9360-AHGNL,26,26,2023-01-13 05:21:03,2024-03-01 16:30:29,1,1,5
9360-OMDZZ,34,34,2023-02-10 03:29:03,2024-06-20 18:45:40,0,0,6
9361-YNQWJ,65,62,2023-02-09 07:45:24,2025-01-31 02:52:28,2,3,13
9362-MWODR,34,33,2023-03-06 11:17:37,2024-05-05 05:17:54,1,0,11
9364-YKUVW,19,18,2023-03-07 17:49:06,2024-04-22 09:19:25,0,1,5
9365-CSLBQ,35,35,2023-02-27 00:03:52,2024-08-25 09:05:59,1,4,14
9365-SRSZE,57,56,2023-01-09 23:48:22,2024-10-15 09:42:13,0,3,19
9367-OIUXP,60,56,2023-01-04 09:12:04,2024-09-08 19:44:54,2,3,13
9367-TCUYN,34,33,2023-01-11 08:12:14,2024-09-18 04:18:54,1,2,12
9367-WXLCH,163,141,2023-01-10 11:23:01,2024-10-24 12:02:58,0,5,50
9369-XFEHK,56,51,2023-01-04 10:33:19,2024-11-03 13:11:41,2,1,17
9371-BITHB,56,54,2023-01-10 02:54:16,2024-08-13 22:13:08,3,3,16
9372-TXXPS,41,39,2023-02-08 13:56:05,2024-05-26 06:38:54,1,0,10
9373-WSLOY,36,35,2023-03-06 00:38:15,2024-09-22 17:23:45,0,2,14
9374-YOLBJ,28,27,2023-02-05 08:23:34,2024-05-25 10:03:43,2,0,5
9375-MHRRS,69,63,2023-01-24 03:51:41,2024-11-23 00:38:40,1,6,29
9378-FXTIZ,25,24,2023-02-13 18:39:49,2024-11-24 07:52:12,0,3,11
9381-NDKME,35,33,2023-03-12 09:04:58,2024-08-29 12:31:17,0,3,14
9385-EHGDO,148,127,2023-01-28 11:33:14,2025-01-10 20:49:28,4,4,38
9385-NXKDA,23,22,2023-01-04 20:17:08,2024-10-05 04:56:47,1,2,4
9386-LDCZR,27,26,2023-01-14 05:13:02,2024-06-30 19:57:13,0,2,5
9388-ZEYVT,25,23,2023-02-28 17:21:04,2025-01-06 10:10:47,0,2,7
9389-ACWBI,34,33,2023-03-12 04:30:39,2024-09-12 21:36:22,0,1,14
9391-DXGGG,59,53,2023-01-27 21:17:20,2024-09-14 09:45:37,2,2,18
9391-EOYLI,55,54,2023-01-17 21:52:28,2024-10-29 01:37:25,1,4,21
9391-LMANN,61,55,2023-01-11 20:15:03,2024-05-14 15:46:47,0,2,21
9391-TTOYH,63,57,2023-01-04 10:54:47,2024-07-20 05:03:22,3,5,16
9391-YZEJW,21,21,2023-03-08 11:50:28,2024-11-26 18:43:00,0,1,7
9392-XBGTD,58,54,2023-01-06 05:00:18,2024-07-18 17:34:16,0,0,15
9396-ZSFLL,130,108,2023-02-10 12:04:34,2024-12-22 21:45:54,5,4,36
9397-TZSHA,60,55,2023-02-01 08:08:20,2024-08-13 18:11:05,1,4,13
9398-MMQTO,33,32,2023-01-03 02:24:20,2024-08-19 14:25:11,0,1,11
9399-APLBT,151,130,2023-01-04 16:16:14,2024-12-03 17:24:32,1,4,42
9402-CXWPL,26,26,2023-01-31 14:46:28,2024-06-16 00:18:15,0,0,8
9402-ORRAH,65,61,2023-01-07 22:13:37,2024-06-30 04:26:15,2,2,19
9402-ROUMJ,27,26,2023-01-27 07:34:11,2024-08-01 15:10:09,1,0,5
9405-GPBBG,59,56,2023-02-26 12:57:38,2024-08-25 20:30:21,3,1,18
9408-HRXRK,71,66,2023-01-27 06:31:40,2024-07-22 03:15:38,0,1,17
9408-SSNVZ,132,121,2023-01-04 11:46:13,2024-10-20 01:52:28,3,6,30
9411-TPQQV,145,132,2023-01-02 17:45:17,2024-12-14 23:22:54,5,5,50
9412-ARGBX,39,38,2023-01-08 06:13:14,2024-11-11 20:20:27,1,2,9
9412-GHEEC,155,132,2023-01-14 03:30:40,2024-11-17 03:59:51,2,2,51
9415-DPEWS,67,59,2023-01-12 15:30:37,2024-10-10 15:45:53,0,2,15
9415-TPKRV,35,33,2023-02-07 13:12:33,2024-07-18 04:12:27,1,2,9
9415-ZNBSX,31,30,2023-03-05 21:39:39,2024-11-26 21:38:57,2,2,9
9418-RUKPH,33,33,2023-03-08 01:41:14,2024-08-12 11:27:31,0,1,9
9419-IPPBE,28,28,2023-01-06 08:33:20,2024-09-10 06:14:14,0,1,6
9420-LOJKX,148,126,2023-01-25 05:41:54,2025-02-28 00:21:46,2,4,50
9424-CMPOG,50,48,2023-02-02 06:02:29,2024-09-23 18:02:25,1,3,18
9426-SXNHE,37,35,2023-01-29 13:05:43,2024-07-12 19:26:36,1,1,9
9430-FRQOC,72,68,2023-01-09 02:47:44,2024-09-03 08:20:25,2,3,17
9430-NKQLY,58,57,2023-02-02 03:21:36,2024-11-24 04:35:00,0,7,21
9432-RUVSL,45,42,2023-03-02 01:58:44,2024-06-09 16:58:37,1,2,15
9432-VOFYX,22,22,2023-02-17 01:44:12,2024-02-15 05:47:17,2,0,3
9435-JMLSX,56,53,2023-01-21 15:08:15,2024-07-16 07:38:52,1,1,12
9436-ZBZCT,51,48,2023-01-23 06:55:25,2024-08-08 04:22:51,0,3,20
9441-QHEVC,34,31,2023-03-01 03:44:07,2024-09-21 00:39:46,0,1,8
9442-JTWDL,144,117,2023-02-04 11:17:37,2024-10-27 18:32:51,4,6,36
9443-JUBUO,66,63,2023-01-26 21:52:17,2024-12-22 03:42:04,1,0,27
9444-JTXHZ,32,32,2023-02-05 04:29:50,2024-06-30 16:31:49,0,1,8
9445-SZLCH,31,29,2023-05-08 09:00:55,2024-07-30 10:59:20,1,0,11
9445-ZUEQE,138,120,2023-01-06 01:51:48,2024-09-27 04:46:55,2,4,37
9447-YPTBX,40,37,2023-01-27 18:57:49,2024-12-03 22:21:58,1,0,12
9448-REEVD,46,45,2023-03-09 23:43:41,2024-10-20 00:39:11,0,2,17
9450-TRJUU,167,143,2023-01-04 07:52:49,2024-10-07 00:35:23,3,5,55
9451-LPGOO,33,32,2023-01-29 18:05:51,2024-07-21 18:42:48,1,2,11
9451-WLYRI,33,31,2023-04-14 11:23:11,2024-11-09 22:08:31,0,3,11
9453-PATOS,55,52,2023-01-20 02:16:51,2024-09-09 17:03:30,4,1,15
9462-MJUAW,63,55,2023-01-04 01:52:09,2024-09-23 22:43:10,2,2,15
9465-RWMXL,21,21,2023-01-08 15:38:25,2024-12-09 01:38:29,0,2,3
9467-ROOLM,70,64,2023-02-27 22:31:26,2024-07-16 15:36:13,1,2,20
9469-WEJBT,73,67,2023-02-05 10:10:14,2024-10-03 03:48:43,0,1,20
9470-RTWDV,35,34,2023-02-12 20:44:16,2024-12-16 03:44:27,2,1,10
9470-XCCEM,64,60,2023-01-29 17:50:23,2024-10-03 02:01:04,0,3,20
9470-YFUYI,37,35,2023-02-04 15:15:12,2024-07-31 04:55:37,1,2,14
9473-CBZOP,28,26,2023-02-14 04:39:34,2024-09-21 18:55:36,0,1,7
9474-PHLYD,33,33,2023-02-25 00:01:48,2024-05-15 13:47:17,2,1,12
9475-NNDGC,33,31,2023-02-24 10:08:29,2024-08-15 07:41:14,1,1,7
9477-LGWQI,55,51,2023-01-28 04:22:28,2024-09-18 05:50:48,1,2,14
9479-HYNYL,39,39,2023-01-10 17:38:03,2024-11-12 14:18:24,3,0,11
9480-BQJEI,58,55,2023-02-04 19:10:10,2024-10-12 17:49:30,3,0,18
9481-IEBZY,30,29,2023-02-25 17:13:06,2024-05-25 10:41:21,0,0,9
9481-SFCQY,58,56,2023-01-06 22:56:58,2024-09-17 17:59:30,0,3,20
9481-WHGWY,69,65,2023-01-08 10:06:02,2024-11-24 21:24:56,3,1,21
9483-GCPWE,39,35,2023-01-17 02:54:51,2024-02-26 21:53:33,1,2,4
9488-FVZCC,24,24,2023-01-11 11:02:32,2024-09-08 01:16:19,0,0,13
9488-FYQAU,34,33,2023-01-08 00:20:50,2024-11-10 01:48:02,1,3,8
9488-HGMJH,25,25,2023-02-17 12:51:42,2024-06-20 10:23:46,0,0,9
9489-DEDVP,140,125,2023-01-22 11:52:32,2024-12-16 23:24:29,1,5,50
9489-JMTTN,24,22,2023-02-02 16:03:33,2024-06-30 06:43:45,1,0,4
9489-UTFKA,70,66,2023-03-01 06:29:06,2024-11-08 04:00:40,1,3,26
9490-DFPMD,64,62,2023-01-07 08:33:06,2024-09-08 19:56:10,1,2,19
9492-TOKRI,57,53,2023-01-19 23:17:19,2024-10-10 13:45:17,4,4,16
9494-BDNNC,55,52,2023-01-25 09:12:34,2024-08-27 16:48:32,0,5,16
9494-MRNYX,38,38,2023-01-23 16:23:47,2024-08-20 13:01:04,1,0,13
9495-REDIY,31,29,2023-03-14 04:18:06,2024-11-14 20:14:13,0,1,9
9495-SKLKD,68,64,2023-01-09 14:17:38,2024-08-20 05:11:34,1,1,18
9496-IVVRP,42,42,2023-02-13 09:35:02,2024-05-30 07:23:25,2,2,11
9497-QCMMS,67,59,2023-01-22 17:15:36,2024-07-03 08:25:17,1,3,14
9498-FIMXL,143,127,2023-01-08 08:04:24,2024-11-27 23:55:54,3,6,49
9499-XPZXM,38,34,2023-02-16 01:24:21,2024-07-12 12:53:30,1,0,10
9500-IWPXQ,51,48,2023-01-05 23:57:10,2024-05-07 01:44:56,0,4,8
9500-LTVBP,37,34,2023-03-02 04:41:00,2024-04-25 23:27:29,3,0,7
9500-WBGRP,22,21,2023-02-07 16:44:50,2024-07-27 19:44:17,1,0,4
9501-UKKNL,28,27,2023-01-10 23:04:33,2024-11-08 01:10:17,2,0,4
9503-XJUME,24,24,2023-02-25 00:55:03,2024-10-28 19:26:38,2,1,8
9504-DSHWM,54,48,2023-02-27 07:34:18,2024-09-11 16:07:17,0,0,17
9504-YAZWB,28,28,2023-03-02 19:54:56,2024-06-21 13:52:17,0,3,8
9505-SQFSW,61,60,2023-01-17 14:47:22,2024-05-10 11:49:49,2,4,18
9506-UXUSK,61,56,2023-01-13 20:13:42,2024-10-27 15:45:08,0,3,17
9507-EXLTT,28,28,2023-02-05 03:20:05,2024-07-08 05:46:48,0,0,10
9507-HSMMZ,26,25,2023-02-07 01:40:32,2024-07-18 21:44:33,1,3,9
9508-ILZDG,64,61,2023-02-02 13:56:22,2024-12-30 01:40:09,3,1,12
9509-MPYOD,32,30,2023-01-07 22:24:20,2024-07-07 18:33:13,1,0,10
9512-PHSMG,59,55,2023-02-06 22:25:22,2024-10-09 07:29:29,1,4,20
9512-UIBFX,144,129,2023-01-04 14:57:56,2024-12-15 03:33:43,3,5,48
9513-DXHDA,62,60,2023-01-06 08:41:29,2024-09-15 18:50:03,3,2,17
9514-JDSKI,162,137,2023-01-05 17:36:21,2024-10-20 04:19:29,6,7,56
9518-IMLHK,29,27,2023-01-26 16:43:26,2024-08-13 02:01:51,0,2,10
9518-RWHZL,65,59,2023-03-06 11:34:37,2024-11-23 10:21:47,0,1,22
9518-XXBXE,35,34,2023-02-15 12:55:28,2024-07-18 01:46:55,1,3,6
9522-BNTHX,42,39,2023-02-12 07:07:29,2024-08-12 23:34:23,1,0,19
9522-ZSINC,51,46,2023-01-09 14:52:21,2024-11-22 12:57:14,1,4,15
9524-EGPJC,57,55,2023-01-02 03:04:50,2025-01-16 18:41:10,1,3,18
9526-BIHHD,32,32,2023-02-13 13:40:47,2024-08-03 02:16:25,1,1,9
9526-JAWYF,37,36,2023-01-03 19:53:37,2024-08-12 08:31:20,0,1,7
9529-OFXHY,42,41,2023-01-26 12:11:26,2025-01-03 21:50:25,2,0,18
9530-EHPOH,34,33,2023-03-07 15:52:39,2025-01-01 20:47:58,0,1,11
9530-GRMJG,32,32,2023-02-25 15:56:57,2024-10-17 22:47:44,0,1,13
9531-NSBMR,53,49,2023-02-12 02:54:59,2024-09-05 03:01:46,2,2,17
9534-NSXEM,64,60,2023-02-14 06:19:52,2025-01-06 19:38:14,3,4,20
9537-JALFH,35,34,2023-01-09 05:04:29,2024-09-15 11:52:06,0,3,12
9537-VHDTA,69,65,2023-01-16 06:55:59,2024-07-25 22:00:04,1,3,19
9540-JYROE,31,26,2023-02-18 10:55:23,2024-05-19 18:42:27,1,2,9
9541-PWTWO,31,30,2023-01-28 13:16:20,2024-05-02 16:48:20,0,0,9
9541-ZPSEA,27,26,2023-02-16 04:16:45,2024-06-17 20:50:25,0,3,5
9544-PYPSJ,32,32,2023-03-24 00:48:16,2024-10-25 18:25:00,1,0,11
9546-CQJSU,69,66,2023-01-16 09:47:06,2024-09-17 23:25:03,1,2,18
9546-KDTRB,23,23,2023-05-28 11:13:53,2024-05-20 18:12:21,1,1,10
9547-ITEFG,37,36,2023-03-12 14:55:56,2024-05-31 21:02:05,0,1,11
9548-LERKT,33,33,2023-02-16 19:11:33,2024-10-10 06:30:38,1,0,7
9548-LIGTA,148,129,2023-01-12 11:44:06,2024-10-22 13:51:22,4,4,37
9548-ZMVTX,66,61,2023-01-31 12:27:46,2024-09-19 15:30:18,2,1,14
9552-TGUZV,36,35,2023-01-08 02:31:53,2025-01-17 18:53:48,0,2,9
9553-DLCLU,51,46,2023-01-16 23:02:05,2024-10-02 18:15:35,1,5,13
9554-DFKIC,60,58,2023-01-12 21:49:17,2024-10-12 18:40:36,1,2,15
9555-SAHUZ,26,26,2023-01-26 21:15:00,2024-06-19 07:49:22,0,1,6
9558-IHEZX,31,31,2023-01-28 07:51:18,2024-07-25 07:10:48,2,1,9
9560-ARGQJ,36,34,2023-03-07 19:49:05,2024-06-15 05:51:38,1,1,11
9560-BBZXK,150,129,2023-01-02 19:50:40,2024-08-24 17:50:02,2,9,40
9564-KCLHR,24,24,2023-02-05 23:43:17,2024-07-12 04:18:58,1,1,8
9565-AXSMR,73,72,2023-02-03 03:23:46,2024-09-15 22:15:38,1,1,24
9565-DJPIB,60,54,2023-01-23 07:46:49,2024-10-03 23:37:52,1,1,17
9565-FLVCG,153,133,2023-01-11 13:51:22,2024-09-10 09:19:53,6,3,51
9565-JSNFM,36,35,2023-03-13 02:40:33,2024-10-16 05:52:15,0,3,14
9570-KYEUA,58,51,2023-03-20 12:26:14,2024-09-15 15:12:53,0,3,17
9571-EDEBV,156,136,2023-01-24 06:45:14,2024-12-08 03:47:59,3,7,42
9572-MTILT,17,17,2023-03-20 19:40:06,2024-05-23 04:02:35,1,2,7
9572-WUKSB,26,25,2023-01-28 20:16:14,2024-07-29 00:05:42,0,2,6
9574-BOSMD,150,131,2023-01-31 16:28:55,2024-08-31 21:03:54,1,8,44
9574-RKJIF,32,30,2023-01-25 06:41:43,2024-05-09 15:25:23,2,1,7
9575-IWCAZ,74,67,2023-02-01 15:46:04,2024-11-05 17:25:34,1,4,19
9576-ANLXO,159,133,2023-01-09 00:34:00,2024-12-12 04:25:15,2,3,43
9576-SYUHJ,50,48,2023-01-14 22:19:53,2025-01-17 23:59:10,0,3,11
9577-WJVCQ,130,109,2023-01-08 10:17:08,2024-08-05 08:06:36,1,8,34
9578-FOMUK,69,67,2023-02-03 11:12:44,2024-10-26 18:53:23,0,3,24
9578-VRMNM,56,51,2023-02-04 11:57:14,2024-08-31 14:09:12,1,2,20
9581-GVBXT,24,22,2023-02-27 01:03:27,2024-11-25 12:37:50,1,2,13
9584-EXCDZ,35,35,2023-02-02 22:31:45,2024-09-15 03:01:17,0,1,16
9585-KKMFD,26,24,2023-02-18 09:39:59,2024-08-21 09:15:39,1,3,6
9586-JGQKH,26,25,2023-03-08 03:52:52,2024-06-03 18:05:36,0,1,6
9588-OZDMQ,60,56,2023-02-11 00:27:33,2024-12-11 03:03:34,0,0,16
9588-YRFHY,27,27,2023-01-13 07:08:33,2024-06-15 07:47:09,0,1,5
9589-ABEPT,31,29,2023-01-13 03:22:44,2024-10-15 22:37:16,0,0,13
9591-YVTEB,36,35,2023-01-12 16:19:11,2024-07-24 01:01:51,2,3,10
9592-ERDKV,25,24,2023-02-11 00:02:49,2024-07-05 22:45:19,1,1,3
9593-CVZKR,36,35,2023-02-09 04:51:30,2024-11-19 21:49:12,0,1,13
9600-NAXZN,37,36,2023-02-23 23:13:28,2024-07-03 09:31:58,0,1,9
9600-UDOPK,56,53,2023-01-25 03:02:16,2024-09-28 15:22:07,2,3,15
9601-BRXPO,173,149,2023-01-11 01:03:04,2025-01-04 16:03:44,2,6,45
9602-WCXPI,25,24,2023-04-04 15:32:28,2024-07-22 22:20:39,0,1,10
9603-OAIHC,63,60,2023-01-16 18:40:24,2024-10-24 06:52:38,1,0,20
9605-WGJVW,36,34,2023-02-20 18:42:14,2024-11-05 03:47:02,0,1,9
9606-PBKBQ,71,68,2023-02-07 05:04:00,2024-07-19 07:04:04,0,5,18
9609-BENEA,23,22,2023-04-04 17:44:14,2024-09-17 05:53:51,0,0,3
9610-WCESF,43,39,2023-01-03 05:35:25,2024-10-27 15:34:17,0,1,15
9611-CTWIH,39,38,2023-02-12 14:39:29,2024-06-02 17:27:34,1,1,11
9614-RMGHA,74,68,2023-01-28 18:00:02,2024-09-10 22:03:28,2,1,15
9617-INGJY,46,45,2023-03-07 13:01:28,2024-10-02 18:28:47,1,1,14
9617-UDPEU,37,33,2023-02-23 23:25:57,2024-07-26 10:01:29,0,0,10
9618-LFJRU,56,51,2023-01-02 20:16:32,2024-11-04 06:37:55,0,4,11
9619-GSATL,66,61,2023-01-24 03:30:47,2024-07-21 10:27:53,4,1,23
9620-ENEJV,53,51,2023-03-10 07:41:48,2024-07-09 10:20:15,1,3,17
9620-QJREV,135,121,2023-01-07 10:13:27,2024-10-31 07:45:05,2,4,39
9621-OUPYD,67,63,2023-01-07 22:47:09,2024-09-01 07:01:32,2,4,25
9624-EGDEQ,53,52,2023-01-04 20:20:42,2024-09-28 16:41:12,0,1,17
9625-QNLUX,34,33,2023-03-06 06:49:43,2024-10-27 10:30:03,1,0,11
9625-QSTYE,73,61,2023-01-17 02:02:51,2024-09-19 19:24:18,0,2,13
9625-RZFUK,34,30,2023-02-22 08:30:14,2024-09-25 09:25:12,0,1,13
9626-VFRGG,63,60,2023-01-07 15:39:48,2024-08-25 10:35:03,0,5,26
9626-WEQRM,24,23,2023-01-31 00:36:40,2024-08-11 09:56:00,0,0,7
9629-NHXFW,67,61,2023-02-04 04:11:56,2024-10-16 05:39:14,0,3,24
9631-RXVJM,24,24,2023-03-11 07:41:17,2024-07-08 07:44:16,0,1,6
9631-XEYKE,41,40,2023-02-12 13:17:38,2025-01-02 09:48:21,1,1,11
9633-DENPU,29,29,2023-01-02 09:05:22,2024-12-05 02:57:33,1,0,11
9633-XQABV,23,23,2023-03-21 21:59:12,2024-06-22 13:52:25,1,0,8
9637-CDTKZ,56,51,2023-01-04 08:17:50,2024-12-09 17:06:37,2,2,14
9637-EIHEQ,32,31,2023-01-05 21:39:47,2024-10-07 04:37:50,1,1,12
9638-JIQYA,31,31,2023-02-13 19:15:45,2024-07-27 06:24:23,1,0,11
9639-BUJXT,159,128,2023-01-11 12:31:31,2024-10-18 11:25:01,4,8,44
9640-ZSLDC,55,53,2023-02-16 09:35:54,2024-11-02 06:19:00,1,3,18
9643-AVVWI,55,55,2023-01-13 17:42:25,2025-02-18 20:58:07,2,4,16
9643-YBLUR,30,27,2023-05-08 09:17:16,2024-11-14 03:01:51,0,1,6
9644-KVCNC,30,29,2023-02-05 22:20:53,2024-08-31 12:04:35,1,0,7
9644-UMGQA,27,26,2023-01-02 06:20:25,2024-07-29 12:15:40,0,2,11
9646-NMHXE,69,64,2023-01-05 00:05:43,2024-06-14 02:14:43,1,6,24
9647-ERGBE,35,35,2023-01-01 07:10:20,2024-07-08 07:45:25,2,2,12
9648-BCHKM,28,27,2023-01-01 14:13:52,2024-07-26 12:36:41,0,0,6
9650-VBUOG,51,48,2023-01-28 23:27:45,2024-07-16 01:12:00,1,5,15
9651-GTSAQ,50,48,2023-02-02 22:22:16,2024-08-28 06:35:01,3,2,11
9658-WYUFB,36,33,2023-02-03 07:35:22,2025-02-10 10:36:17,0,2,7
9659-QEQSY,72,67,2023-01-13 13:12:56,2024-08-31 08:44:21,1,0,19
9659-ZTWSM,57,53,2023-02-08 09:06:21,2024-09-04 08:21:03,0,0,12
9661-ACXBS,43,43,2023-01-06 07:22:43,2024-10-27 21:42:05,1,0,14
9661-JALZV,50,44,2023-01-29 06:40:52,2024-11-04 07:09:32,1,1,15
9661-MHUMO,32,32,2023-01-25 14:28:24,2024-05-15 14:47:18,0,2,9
9667-EQRXU,36,33,2023-02-02 21:43:48,2024-10-11 19:34:43,2,1,10
9667-TKTVZ,34,33,2023-01-07 03:57:19,2024-10-05 10:05:00,1,1,7
9668-PUGNU,56,52,2023-01-09 11:15:20,2024-11-29 04:23:37,1,1,23
9670-BPNXF,26,24,2023-02-24 04:00:08,2024-09-08 21:58:29,0,2,7
9674-EHPPG,61,58,2023-02-07 04:14:54,2024-07-29 05:19:02,2,2,16
9675-ICXCT,56,54,2023-04-10 07:24:01,2024-08-07 04:42:39,1,2,13
9677-AVKED,30,30,2023-01-03 19:34:12,2024-05-08 19:31:58,0,1,8
9680-NIAUV,112,102,2023-01-06 23:37:18,2024-09-25 22:27:27,4,3,34
9681-KYGYB,55,52,2023-01-09 22:36:59,2024-11-29 09:45:58,0,1,12
9681-OXGVC,28,27,2023-03-30 12:45:29,2024-10-11 09:07:58,1,0,6
9685-WKZGT,69,67,2023-01-09 20:47:26,2024-08-26 12:33:41,1,3,18
9688-YGXVR,32,32,2023-02-05 20:49:12,2024-11-02 00:07:12,0,3,14
9689-PTNPG,40,39,2023-02-22 17:29:35,2024-05-14 02:09:25,1,3,10
9691-HKOVS,28,28,2023-03-20 10:29:13,2024-09-12 17:03:25,1,1,12
9692-TUSXH,28,28,2023-03-01 12:18:50,2024-11-03 10:11:08,0,3,7
9693-XMUOB,32,32,2023-01-08 05:50:05,2024-07-26 11:56:00,1,2,11
9695-IDRZR,32,30,2023-01-21 06:14:30,2024-08-12 20:09:20,0,3,13
9696-RMYBA,34,32,2023-02-20 12:06:32,2024-09-16 03:47:51,0,0,12
9699-UBQFS,26,25,2023-05-16 19:21:26,2024-09-07 22:55:23,0,0,4
9700-ISPUP,32,30,2023-02-06 10:04:17,2024-04-18 12:09:48,0,1,7
9700-ZCLOT,34,34,2023-03-10 09:23:51,2024-11-16 16:59:56,0,1,12
9701-CDXHR,30,28,2023-01-28 16:05:04,2024-08-10 12:56:30,0,1,6
9702-AIUJO,30,30,2023-02-14 21:14:10,2024-08-24 14:11:01,2,2,13
9705-IOVQQ,65,61,2023-03-04 23:59:14,2024-08-15 02:57:16,2,1,19
9705-ZJBCG,37,34,2023-02-04 04:51:41,2024-11-27 12:42:15,1,2,17
9708-HPXWZ,28,28,2023-02-12 23:06:06,2024-11-19 21:50:39,0,2,9
9708-KFDBY,28,27,2023-02-25 11:39:01,2024-08-11 09:45:42,1,0,8
9710-NJERN,25,25,2023-02-25 22:02:26,2024-07-28 16:05:27,1,0,6
9710-ZUSHQ,72,63,2023-01-06 16:41:40,2024-08-06 20:50:50,1,4,13
9711-FJTBX,34,34,2023-01-25 02:51:30,2024-07-26 03:57:48,0,2,13
9714-EDSUC,24,22,2023-02-01 22:57:51,2024-07-24 14:48:46,0,2,5
9715-SBVSU,36,34,2023-01-07 23:55:21,2024-07-18 08:56:40,0,1,11
9715-WZCLW,29,29,2023-02-15 17:39:43,2024-10-18 20:56:05,1,0,10
9717-IOAAF,38,37,2023-01-16 02:51:17,2024-08-22 05:57:20,0,1,14
9717-QEBGU,37,35,2023-01-15 12:25:14,2024-07-24 13:52:56,1,0,8
9720-JJJOR,60,56,2023-01-11 14:54:26,2024-08-05 01:42:37,1,3,14
9722-UJOJR,52,48,2023-02-11 08:29:34,2024-07-23 17:20:11,1,2,11
9725-SCPZG,36,35,2023-02-02 16:54:13,2024-07-04 09:16:01,0,0,5
9728-FTTVZ,38,38,2023-01-10 11:35:42,2024-08-26 05:52:30,1,1,7
9730-DRTMJ,40,40,2023-02-06 19:06:16,2024-07-17 12:45:52,2,0,12
9732-EQMWY,23,20,2023-01-27 13:48:59,2025-01-06 10:06:41,0,2,5
9732-KPKBW,30,29,2023-02-19 01:08:15,2024-11-02 16:19:18,0,3,11
9732-OUYRN,32,32,2023-02-03 20:54:22,2024-06-30 18:29:32,0,3,9
9734-UYXQI,62,60,2023-03-01 15:13:53,2024-11-09 08:59:01,1,3,21
9734-YWGEX,62,58,2023-02-01 08:48:32,2024-11-07 18:09:26,1,4,17
9738-QLWTP,37,36,2023-03-17 09:44:48,2024-07-21 23:39:32,0,0,13
9739-JLPQJ,29,29,2023-01-21 18:56:49,2024-10-30 02:19:27,1,2,8
9741-YLNTD,29,29,2023-03-06 03:51:12,2024-07-12 19:09:29,0,2,10
9742-XOKTS,43,43,2023-01-06 11:25:14,2024-12-12 20:12:35,0,1,13
9743-DQKQW,64,61,2023-01-02 08:42:23,2024-08-07 16:20:09,0,7,18
9746-MDMBK,31,30,2023-02-17 04:05:22,2024-07-17 16:00:11,2,3,10
9746-UGFAC,30,30,2023-02-23 20:17:10,2024-11-08 10:30:32,0,0,9
9746-YKGXB,32,31,2023-03-15 11:11:28,2024-05-08 08:16:32,1,0,7
9747-DDZOS,69,63,2023-01-30 09:52:02,2024-11-11 17:58:09,1,2,23
9750-BOOHV,129,115,2023-01-16 11:00:59,2024-11-15 02:43:30,3,6,32
9752-ZNQUT,25,25,2023-02-09 06:28:05,2024-11-14 16:51:54,1,2,12
9753-OYLBX,31,31,2023-01-23 17:54:00,2024-10-10 23:01:26,1,3,12
9754-CLVZW,52,47,2023-01-01 23:15:49,2024-09-24 00:53:25,3,1,12
9755-JHNMN,55,51,2023-02-01 10:01:54,2024-06-16 12:14:14,0,2,14
9758-MFWGD,23,23,2023-04-01 19:15:39,2024-08-13 21:16:49,0,1,7
9761-XUJWD,31,30,2023-02-07 14:23:38,2024-09-29 14:09:46,0,1,13
9762-YAQAA,56,51,2023-03-10 18:04:10,2024-09-28 03:18:30,0,1,12
9763-GRSKD,136,124,2023-01-24 10:24:43,2025-01-06 18:21:17,2,2,47
9763-PDTKK,58,55,2023-02-05 14:30:52,2024-09-22 02:18:57,0,4,13
