user_id,segment,signup_date,active_months,active_month_offsets,churned,churn_date
2883,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2884,low,2023-04-01,2,0|1,True,2023-06-01
2885,low,2023-06-01,3,0|1|2,True,2023-09-01
2886,low,2023-02-01,3,0|1|2,True,2023-05-01
2887,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2888,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2889,low,2023-03-01,3,0|1|2,True,2023-06-01
2890,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2891,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2892,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2893,high,2023-07-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-06-01
2894,medium,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
2895,low,2023-09-01,1,0,True,2023-10-01
2896,medium,2023-04-01,2,0|1,True,2023-06-01
2897,low,2023-03-01,1,0,True,2023-04-01
2898,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2899,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2900,high,2023-01-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
2901,low,2023-08-01,3,0|1|2,True,2023-11-01
2902,low,2023-01-01,1,0,True,2023-02-01
2903,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2904,low,2023-01-01,2,0|1,True,2023-03-01
2905,low,2023-03-01,2,0|1,True,2023-05-01
2906,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
2907,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2908,low,2023-06-01,3,0|1|2,True,2023-09-01
2909,high,2023-05-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-08-01
2910,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2911,high,2023-09-01,9,0|1|2|3|4|5|6|7|8,True,2024-06-01
2912,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
2913,low,2023-03-01,2,0|1,True,2023-05-01
2914,medium,2023-04-01,2,0|1,True,2023-06-01
2915,low,2023-02-01,2,0|1,True,2023-04-01
2916,low,2023-06-01,1,0,True,2023-07-01
2917,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2918,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2919,low,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2920,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2921,high,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
2922,high,2023-01-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-02-01
2923,low,2023-03-01,1,0,True,2023-04-01
2924,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2925,low,2023-07-01,3,0|1|2,True,2023-10-01
2926,medium,2023-05-01,9,0|1|2|3|4|5|6|7|8,True,2024-02-01
2927,low,2023-09-01,2,0|1,True,2023-11-01
2928,low,2023-01-01,1,0,True,2023-02-01
2929,low,2023-06-01,1,0,True,2023-07-01
2930,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
2931,low,2023-02-01,1,0,True,2023-03-01
2932,high,2023-02-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-04-01
2933,low,2023-04-01,4,0|1|2|3,True,2023-08-01
2934,high,2023-04-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
2935,low,2023-02-01,3,0|1|2,True,2023-05-01
2936,medium,2023-09-01,8,0|1|2|3|4|5|6|7,True,2024-05-01
2937,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
2938,high,2023-01-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-05-01
2939,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2940,low,2023-02-01,3,0|1|2,True,2023-05-01
2941,high,2023-06-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-04-01
2942,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
2943,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2944,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2945,medium,2023-06-01,2,0|1,True,2023-08-01
2946,low,2023-04-01,2,0|1,True,2023-06-01
2947,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
2948,medium,2023-01-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-11-01
2949,high,2023-02-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-06-01
2950,high,2023-09-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-09-01
2951,low,2023-02-01,1,0,True,2023-03-01
2952,medium,2023-05-01,2,0|1,True,2023-07-01
2953,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
2954,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
2955,medium,2023-06-01,9,0|1|2|3|4|5|6|7|8,True,2024-03-01
2956,low,2023-05-01,1,0,True,2023-06-01
2957,high,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2958,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
2959,medium,2023-06-01,2,0|1,True,2023-08-01
2960,low,2023-09-01,3,0|1|2,True,2023-12-01
2961,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
2962,low,2023-01-01,1,0,True,2023-02-01
2963,high,2023-01-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-04-01
2964,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2965,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
2966,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2967,high,2023-02-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-12-01
2968,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
2969,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
2970,low,2023-05-01,2,0|1,True,2023-07-01
2971,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
2972,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
2973,low,2023-02-01,4,0|1|2|3,True,2023-06-01
2974,low,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2975,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
2976,high,2023-01-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2023-12-01
2977,low,2023-02-01,2,0|1,True,2023-04-01
2978,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
2979,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
2980,low,2023-05-01,1,0,True,2023-06-01
2981,low,2023-09-01,3,0|1|2,True,2023-12-01
2982,high,2023-02-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-02-01
2983,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2984,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
2985,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
2986,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2987,low,2023-03-01,1,0,True,2023-04-01
2988,medium,2023-03-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-01-01
2989,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2990,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
2991,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2992,medium,2023-01-01,3,0|1|2,True,2023-04-01
2993,low,2023-01-01,3,0|1|2,True,2023-04-01
2994,low,2023-04-01,2,0|1,True,2023-06-01
2995,low,2023-03-01,1,0,True,2023-04-01
2996,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
2997,high,2023-07-01,9,0|1|2|3|4|5|6|7|8,True,2024-04-01
2998,medium,2023-05-01,2,0|1,True,2023-07-01
2999,low,2023-09-01,1,0,True,2023-10-01
3000,medium,2023-08-01,2,0|1,True,2023-10-01
